交易日期,总资金,可用资金,在投份数,投出资金,1_资金,1_余数,1_股票,2_资金,2_余数,2_股票,3_资金,3_余数,3_股票,净值,基准净值,资金使用率
2011-08-08,45.81782090910241,15.266714642103164,2,16.34909249368116,15.362614394845943,2.0,sz002098 sz002178 sz300065 ,15.188491872153305,3.0,sh600593 ,15.266714642103164,1.0,sz000668 sz002356 sz002359 ,15.272606969700803,1.4195732588618613,1.0
2011-08-09,45.38067058988022,15.091763857956824,2,15.266714642103164,15.091763857956826,1.0,sz002098 sz002178 sz300065 ,15.21143521334991,2.0,sh600593 ,15.077471518573487,3.0,sh601727 sz000096 ,15.12689019662674,1.3688542661865226,1.0000000000000002
2011-08-10,45.25244743869871,15.033974893329695,2,15.091763857956824,15.011585666944175,3.0,sh600593 sh601727 sz002451 ,15.033974893329697,1.0,sh600593 ,15.206886878424841,2.0,sh601727 sz000096 ,15.084149146232903,1.3709561255236287,1.0
2011-08-11,46.251418348264835,15.423548165495895,2,15.033974893329695,15.241754914048284,2.0,sh600593 sh601727 sz002451 ,15.586115268720654,3.0,sz002401 sz002443 sz300013 ,15.423548165495895,1.0,sh601727 sz000096 ,15.417139449421612,1.3836603708875344,1.0
2011-08-12,46.986028981519226,15.401922335313657,2,15.417139449421612,15.395513619239374,1.0,sh600593 sh601727 sz002451 ,15.815408577291237,2.0,sz002401 sz002443 sz300013 ,15.768698068914334,3.0,sh600834 sz000530 sz000882 ,15.662009660506408,1.404629969868451,0.9998636037942937
2011-08-15,48.343867269726644,16.06047517119421,2,15.401922335313657,16.082606124586498,3.0,sz002308 sz002443 sz300016 ,16.06047517119421,1.0,sz002401 sz002443 sz300013 ,16.200785973945948,2.0,sh600834 sz000530 sz000882 ,16.114622423242214,1.4087650963964635,1.0000000000000002
2011-08-16,48.023169754763586,15.995050010061018,2,16.06047517119421,16.195151572116124,2.0,sz002308 sz002443 sz300016 ,15.832968172586444,3.0,sh600775 sz002032 sz300016 ,15.995050010061018,1.0,sh600834 sz000530 sz000882 ,16.007723251587862,1.4295975110849817,1.0
2011-08-17,47.86931982110545,16.1426371844295,2,15.995050010061018,16.1426371844295,1.0,sz002308 sz002443 sz300016 ,15.725604213875036,2.0,sh600775 sz002032 sz300016 ,16.001078422800916,3.0,sh600593 sz000023 sz002323 ,15.956439940368483,1.4196516498860887,1.0
2011-08-18,47.02176141266615,15.58564997845054,2,15.956439940368483,15.73522899497147,3.0,sh600280 sz002363 sz300071 ,15.399452734389525,1.0,sh600775 sz002032 sz300016 ,15.700882439244143,2.0,sh600593 sz000023 sz002323 ,15.673920470888717,1.4139829989466215,0.9960401899361674
2011-08-19,46.97412883820369,15.408062604877806,2,15.58564997845054,15.865085932490041,2.0,sh600280 sz002363 sz300071 ,15.700980300835843,3.0,sh600593 sz002116 sz300031 ,15.408062604877808,1.0,sh600593 sz000023 sz002323 ,15.658042946067896,1.388623502608952,1.0
2011-08-22,47.560029522585864,15.98837209087053,2,15.408062604877806,15.98837209087053,1.0,sh600280 sz002363 sz300071 ,16.206862663132853,2.0,sh600593 sz002116 sz300031 ,15.364794768582478,3.0,sz000020 sz000045 sz002359 ,15.853343174195288,1.3755958942701068,0.9999999999999999
2011-08-23,49.158238801406796,16.95878835230041,2,15.853343174195288,16.605401510152618,3.0,sh600593 sz000150 sz002272 ,16.823759435625167,1.0,sh600593 sz002116 sz300031 ,15.59404893895377,2.0,sz000020 sz000045 sz002359 ,16.386079600468932,1.3609612699345932,0.9972531783081012
2011-08-24,49.23007077732838,16.20337132150035,2,16.386079600468932,16.672847657734,2.0,sh600593 sz000150 sz002272 ,16.35385179809403,3.0,sz002043 sz002265 sz002348 ,15.63066256966887,1.0,sz000020 sz000045 sz002359 ,16.410023592442794,1.3821317459150937,0.9883666884327287
2011-08-25,49.97136740941254,16.789913751230223,2,16.20337132150035,16.789913751230227,1.0,sh600593 sz000150 sz002272 ,16.66349353345741,2.0,sz002043 sz002265 sz002348 ,16.51796012472492,3.0,sh600020 sz002188 sz002239 ,16.65712246980418,1.376752161877466,1.0000000000000002
2011-08-26,50.1559885222294,16.82231285882986,2,16.65712246980418,16.84689565619863,3.0,sz000882 sz002084 sz002451 ,16.689521577403816,1.0,sz002043 sz002265 sz002348 ,16.486780007200903,2.0,sh600020 sz002188 sz002239 ,16.718662840743132,1.422718698708999,0.9973524341691085
2011-08-29,49.59440425775888,16.244931634711097,2,16.718662840743132,16.699438962267134,2.0,sz000882 sz002084 sz002451 ,16.65003366078065,3.0,sh600661 sz000062 sz300052 ,16.14128161662437,1.0,sh600020 sz002188 sz002239 ,16.531468085919627,1.4214350456872697,0.9979100461102826
2011-08-30,49.0321916650085,16.495923650868814,2,16.244931634711097,16.495923650868814,1.0,sz000882 sz002084 sz002451 ,16.388006837372625,2.0,sh600661 sz000062 sz300052 ,16.148261176767054,3.0,sz000638 sz002228 sz002359 ,16.344063888336166,1.3977168614193685,1.0
2011-08-31,49.443157324554036,16.44934017622375,2,16.344063888336166,16.483942739533994,3.0,sh600235 sz000638 sz002096 ,16.2974804136911,1.0,sh600661 sz000062 sz300052 ,16.5098744087963,2.0,sz000638 sz002228 sz002359 ,16.481052441518013,1.3922931824306126,0.9969285990064144
2011-09-01,49.063372355561086,16.263248723915645,2,16.44934017622375,16.36487726353893,2.0,sh600235 sz000638 sz002096 ,16.4352463681065,3.0,sz000501 sz002388 sz002404 ,16.26324872391564,1.0,sz000638 sz002228 sz002359 ,16.354457451853694,1.3947624996937864,0.9999999999999997
2011-09-02,48.88087411287108,16.300539691748526,2,16.263248723915645,16.300539691748526,1.0,sh600235 sz000638 sz002096 ,16.509066373963407,2.0,sz000501 sz002388 sz002404 ,16.071268047159144,3.0,sz000004 sz000756 sz002418 ,16.293624704290362,1.3887606869013511,0.9999999999999999
2011-09-05,48.31298921472312,16.271745768486074,2,16.293624704290362,16.269876635938942,3.0,sh600593 sz002229 sz002239 ,16.264830781027914,1.0,sz000501 sz002388 sz002404 ,15.771366810298108,2.0,sz000004 sz000756 sz002418 ,16.104329738241038,1.3737292080056847,0.9998568710491618
2011-09-06,48.65710902047106,15.972195039308996,2,16.104329738241038,16.542407525200662,2.0,sh600593 sz002229 sz002239 ,16.1425064559614,3.0,sh600593 sh600680 sz002084 ,15.804779009063957,1.0,sz000004 sz000756 sz002418 ,16.21903634015702,1.3443178756032448,0.9965592688588505
2011-09-07,50.29410839858076,17.48692482667221,2,15.972195039308996,17.486924826672208,1.0,sh600593 sz002229 sz002239 ,16.639332627291132,2.0,sh600593 sh600680 sz002084 ,16.167850944617417,3.0,sh600020 sh600463 sh600680 ,16.76470279952692,1.334264226746039,1.0
2011-09-08,49.40743310368208,16.972546786120343,2,16.76470279952692,16.49603128381261,3.0,sz002330 sz002347 sz002452 ,16.250324758975054,1.0,sh600593 sh600680 sz002084 ,15.93885503374913,2.0,sh600020 sh600463 sh600680 ,16.469144367894028,1.3615981970064441,0.9853823203964129
2011-09-09,49.27745244918126,16.459205645202484,2,16.469144367894028,16.49994991851667,2.0,sz002330 sz002347 sz002452 ,16.318296885462107,3.0,sz002153 sz002231 sz002333 ,15.955803226976167,1.0,sh600020 sh600463 sh600680 ,16.42581748306042,1.3503343867127227,0.9897843254225558
2011-09-13,49.23748546047541,16.649317710049395,2,16.42581748306042,16.615929547907328,1.0,sz002330 sz002347 sz002452 ,16.24398346348021,2.0,sz002153 sz002231 sz002333 ,16.344184286945815,3.0,sh601727 sz002355 sz300067 ,16.412495153491804,1.3478797677665921,0.9993218954658263
2011-09-14,49.70348005052872,16.627638656623787,2,16.412495153491804,16.535752751197005,3.0,sz000020 sz000429 sz002026 ,16.390816100066196,1.0,sz002153 sz002231 sz002333 ,16.540088642707936,2.0,sh601727 sz002355 sz300067 ,16.567826683509573,1.3327845961637406,0.9952352922508277
2011-09-15,49.79679243806919,16.600152965122128,2,16.567826683509573,16.573160242742805,2.0,sz000020 sz000429 sz002026 ,16.623479230204254,3.0,sz002116 sz002409 sz300071 ,16.54034099200791,1.0,sh601727 sz002355 sz300067 ,16.59893081268973,1.3390705764190012,0.9987988790003169
2011-09-16,49.950797442454245,16.602098904894817,2,16.59893081268973,16.600876752462415,1.0,sz000020 sz000429 sz002026 ,16.823322180775538,2.0,sz002116 sz002409 sz300071 ,16.525376356783884,3.0,sh600190 sz002116 sz002258 ,16.650265814151414,1.3370814041792225,0.9999755328744488
2011-09-19,49.10793310568032,16.52023997712108,2,16.602098904894817,16.267490793260045,3.0,sh600235 sz002029 sz300071 ,16.520239977121083,1.0,sz002116 sz002409 sz300071 ,16.32020233529919,2.0,sh600190 sz002116 sz002258 ,16.369311035226772,1.3395017270522531,1.0
2011-09-20,49.33591188057534,16.63970546747923,2,16.369311035226772,16.312859701567927,2.0,sh600235 sz002029 sz300071 ,16.38334671152818,3.0,sh600679 sz002073 sz300061 ,16.48877652558492,1.0,sh600190 sz002116 sz002258 ,16.44530396019178,1.312691996766371,0.9969407894545529
2011-09-21,50.33078172397124,16.803746031778715,2,16.44530396019178,16.609344524491267,1.0,sh600235 sz002029 sz300071 ,16.74859972838202,2.0,sh600679 sz002073 sz300061 ,16.778435963810512,3.0,sz002363 sz002426 sz300116 ,16.776927241323747,1.3178707038044153,0.996137522592961
2011-09-22,48.91048071852842,16.24685467674641,2,16.776927241323747,16.40163000261861,3.0,sh600007 sh601005 sz300112 ,16.220035886291438,1.0,sh600679 sz002073 sz300061 ,16.26199603916341,2.0,sz002363 sz002426 sz300116 ,16.303493572842807,1.3576394502829434,0.9994516759994795
2011-09-23,48.771241916112004,16.13651888995163,2,16.24685467674641,16.390507868572996,2.0,sh600007 sh601005 sz300112 ,16.244215157587373,3.0,sh600982 sz002032 sz002404 ,16.136518889951628,1.0,sz002363 sz002426 sz300116 ,16.257080638704,1.3158374366135084,1.0
2011-09-26,48.30055868629216,16.158165382361346,2,16.13651888995163,16.15816538236135,1.0,sh600007 sh601005 sz300112 ,16.091059067645087,2.0,sh600982 sz002032 sz002404 ,16.05133423628572,3.0,sz000023 sz000616 sz002420 ,16.100186228764056,1.307895445971437,0.9999999999999999
2011-09-27,48.44721693694285,16.167923375117486,2,16.100186228764056,16.055013784690612,3.0,sz000043 sz000882 sz002116 ,16.109944221520195,1.0,sh600982 sz002032 sz002404 ,16.224279777134754,2.0,sz000023 sz000616 sz002420 ,16.149072312314285,1.2792043311040893,0.9988032510995885
2011-09-28,47.685989450574326,15.960981698093722,2,16.149072312314285,15.840438096952088,2.0,sz000043 sz000882 sz002116 ,15.88456965552851,3.0,sh601005 sz002258 sz300051 ,15.942130635290525,1.0,sz000023 sz000616 sz002420 ,15.895329816858109,1.2924132186864612,0.9996046834086826
2011-09-29,46.360968543042425,15.415484992853258,2,15.895329816858109,15.349833111617643,1.0,sz000043 sz000882 sz002116 ,15.517488293833852,2.0,sh601005 sz002258 sz300051 ,15.427995256355317,3.0,sh600137 sz002356 sz300067 ,15.453656181014141,1.2790426496166196,0.9985838975478982
2011-09-30,46.30433137896895,15.404425969472133,2,15.415484992853258,15.365741839382766,3.0,sh600845 sz002363 sz300069 ,15.404425969472133,1.0,sh601005 sz002258 sz300051 ,15.534163570114055,2.0,sh600137 sz002356 sz300067 ,15.434777126322984,1.268067906224738,1.0
2011-10-10,46.17628309660094,15.509718916749172,2,15.404425969472133,15.313290826035733,2.0,sh600845 sz002363 sz300069 ,15.353273353816034,3.0,sh600235 sh600571 sz002363 ,15.509718916749172,1.0,sh600137 sz002356 sz300067 ,15.392094365533646,1.2647166899390025,1.0
2011-10-11,45.8845435227809,15.411926495922804,2,15.392094365533646,15.29430194470728,1.0,sh600845 sz002363 sz300069 ,15.447102432944344,2.0,sh600235 sh600571 sz002363 ,15.025514593913744,3.0,sh600775 sz300008 sz300040 ,15.294847840926968,1.2528257514514594,0.9974365103761547
2011-10-12,47.47818765785879,16.08328545940629,2,15.294847840926968,15.841162208523913,3.0,sz002116 sz002323 sz300067 ,15.966206804410454,1.0,sh600235 sh600571 sz002363 ,15.553739989928586,2.0,sh600775 sz300008 sz300040 ,15.826062552619597,1.2503319369932147,0.9975340538303707
2011-10-13,48.82764563160927,16.437803399237964,2,15.826062552619597,16.056662544716804,2.0,sz002116 sz002323 sz300067 ,16.333179687654496,3.0,sh601005 sz002348 sz300016 ,16.18058049245127,1.0,sh600775 sz300008 sz300040 ,16.27588187720309,1.295784032728253,0.9947320231508319
2011-10-14,48.59649364286038,16.06205339859217,2,16.27588187720309,15.900131876557298,1.0,sz002116 sz002323 sz300067 ,16.25494321803799,2.0,sh601005 sz002348 sz300016 ,16.279497026230214,3.0,sh600099 sz002116 sz002158 ,16.198831214286795,1.3045246319296444,0.996668041047882
2011-10-17,48.83863696767651,16.391913712840264,2,16.06205339859217,16.116663474866574,3.0,sz000582 sz002193 sz002210 ,16.39191371284026,1.0,sh601005 sz002348 sz300016 ,16.33005977996967,2.0,sh600099 sz002116 sz002158 ,16.279545655892168,1.3002033267190911,1.0
2011-10-18,47.73630451184958,15.95118072305537,2,16.279545655892168,15.838611200786746,2.0,sz000582 sz002193 sz002210 ,15.946512588007472,3.0,sz000020 sz002027 sz002103 ,15.838812666107273,1.0,sh600099 sz002116 sz002158 ,15.912101503949861,1.3066558879008354,0.9976460671160626
2011-10-19,47.619099522134796,15.754509192285342,2,15.912101503949861,15.715429973179832,1.0,sz000582 sz002193 sz002210 ,15.922255003707999,2.0,sz000020 sz002027 sz002103 ,15.942335326141452,3.0,sz300016 sz300067 sz300076 ,15.873033174044933,1.2700374807084591,0.9991793372932778
2011-10-20,46.073608322799004,15.354576902560465,2,15.754509192285342,15.328451158823144,3.0,sz000560 sz000619 sz002301 ,15.354576902560463,1.0,sz000020 sz002027 sz002103 ,15.39058026141539,2.0,sz300016 sz300067 sz300076 ,15.357869440933001,1.2655642928884645,1.0
2011-10-21,45.671778189733374,15.361363116007803,2,15.354576902560465,15.145486883619423,2.0,sz000560 sz000619 sz002301 ,15.16492819010614,3.0,sz000582 sz002103 sz002481 ,15.361363116007805,1.0,sz300016 sz300067 sz300076 ,15.223926063244457,1.234918301854438,1.0
2011-10-24,46.11258732868117,15.51074523788783,2,15.223926063244457,15.373308185124486,1.0,sz000560 sz000619 sz002301 ,15.265683103242807,2.0,sz000582 sz002103 sz002481 ,15.336158987550531,3.0,sh600680 sz300023 sz300067 ,15.370862442893724,1.2287205115014335,0.9970195328276914
2011-10-25,47.240132310490466,15.75048671197002,2,15.370862442893724,15.667777867946558,3.0,sz002004 sz002065 sz002090 ,15.610603916975915,1.0,sz000582 sz002103 sz002481 ,15.821867730573883,2.0,sh600680 sz300023 sz300067 ,15.746710770163489,1.2624237524803414,0.9970388991699957
2011-10-26,47.94740279928588,16.085057222914454,2,15.746710770163489,15.868152020282759,2.0,sz002004 sz002065 sz002090 ,15.99419355608866,3.0,sz002040 sz002224 sz300016 ,16.081281281107923,1.0,sh600680 sz300023 sz300067 ,15.98246759976196,1.2863134171137407,0.9999212482514988
2011-10-27,47.716469233821456,15.828407586893274,2,15.98246759976196,15.72581796374078,1.0,sz002004 sz002065 sz002090 ,15.934281244185096,2.0,sz002040 sz002224 sz300016 ,15.953780402743082,3.0,sh600960 sz002150 sz002153 ,15.905489744607152,1.2991597462090594,0.9978500164660176
2011-10-28,48.694252391980065,16.268785900512103,2,15.828407586893274,15.95780523899509,3.0,sz000023 sz002065 sz002175 ,16.268785900512107,1.0,sz002040 sz002224 sz300016 ,16.467661252472872,2.0,sh600960 sz002150 sz002153 ,16.231417463993356,1.3020161191543569,1.0000000000000002
2011-10-31,49.320099265178676,16.74454185666509,2,16.231417463993356,16.037454079062716,2.0,sz000023 sz002065 sz002175 ,16.538103329450877,3.0,sh600510 sz000929 sz002420 ,16.70717342014634,1.0,sh600960 sz002150 sz002153 ,16.44003308839289,1.327267827833713,0.9992423284406257
2011-11-01,49.69886059843259,16.28404609327067,2,16.44003308839289,15.979537324998473,1.0,sz000023 sz002065 sz002175 ,16.64870156074694,2.0,sh600510 sz000929 sz002420 ,16.766112944414978,3.0,sz002141 sz002323 sz300068 ,16.566286866144196,1.3205506969451997,0.9938729225457977
2011-11-02,50.63490385902391,16.828950938554204,2,16.28404609327067,16.645531561483665,3.0,sz000020 sz000600 sz002120 ,16.828950938554204,1.0,sh600510 sz000929 sz002420 ,17.160421358986042,2.0,sz002141 sz002323 sz300068 ,16.8783012863413,1.3216383724063596,1.0
2011-11-03,50.95521454658973,17.075947907823245,2,16.828950938554204,16.86359529373017,2.0,sz000020 sz000600 sz002120 ,17.015671345036314,3.0,sh600241 sh600726 sz000584 ,17.07594790782325,1.0,sz002141 sz002323 sz300068 ,16.98507151552991,1.3436172558242079,1.0
2011-11-04,51.227964419894455,16.969467492762632,2,16.98507151552991,16.8785911004693,1.0,sz000020 sz000600 sz002120 ,17.320751709002298,2.0,sh600241 sh600726 sz000584 ,16.93774521812952,3.0,sz002363 ,17.075988139964817,1.3445530486759265,0.9982260393649754
2011-11-07,51.35835364347945,17.27965612743732,2,16.969467492762632,16.948477920433863,3.0,sh600280 sh600593 sz000020 ,17.279656127437317,1.0,sh600241 sh600726 sz000584 ,17.130219595608263,2.0,sz002363 ,17.11945121449315,1.3540824575586092,1.0
2011-11-08,50.75716389264146,16.98850512411129,2,17.11945121449315,16.964162148380396,2.0,sh600280 sh600593 sz000020 ,16.80449662014978,3.0,sz002159 sz002338 sz300046 ,16.828300211167114,1.0,sz002363 ,16.919054630880485,1.3406090002694688,0.996843698491842
2011-11-09,51.2062260991719,17.064933984039765,2,16.919054630880485,16.99548349080896,1.0,sh600280 sh600593 sz000020 ,17.156553118864792,2.0,sz002159 sz002338 sz300046 ,16.98473899626734,3.0,sh600623 sz000888 sz002197 ,17.0687420330573,1.336424879351314,0.9986437099836981
2011-11-10,51.18359524186013,17.165543723103557,2,17.064933984039765,17.367218059642788,3.0,sz002354 sz300069 sz300131 ,17.165543723103557,1.0,sz002159 sz002338 sz300046 ,16.650833459113787,2.0,sh600623 sz000888 sz002197 ,17.061198413953377,1.3481541363513876,1.0
2011-11-11,51.06969004774575,16.795962845326756,2,17.061198413953377,17.283216158390058,2.0,sz002354 sz300069 sz300131 ,16.990511044028946,3.0,sz000025 sz002153 sz300103 ,16.691617536176576,1.0,sh600623 sz000888 sz002197 ,17.02323001591525,1.3226476568432912,0.9979568055131601
2011-11-14,52.17161090965434,17.711526259798397,2,16.795962845326756,17.711526259798397,1.0,sz002354 sz300069 sz300131 ,17.383367365197273,2.0,sz000025 sz002153 sz300103 ,17.076717284658677,3.0,sh600007 sh600686 sz002265 ,17.39053696988478,1.3203988143357583,1.0000000000000002
2011-11-15,52.37591039618244,17.808839341943166,2,17.39053696988478,17.515163673008505,3.0,sh600317 sh600510 sh601188 ,17.48785005202955,1.0,sz000025 sz002153 sz300103 ,17.05190738123076,2.0,sh600007 sh600686 sz002265 ,17.45863679872748,1.3474437176943235,0.9938714327352863
2011-11-16,51.61128392308088,17.310654026514218,2,17.45863679872748,17.239114099264267,2.0,sh600317 sh600510 sh601188 ,17.061515797302402,3.0,sh600018 sh600317 sh601188 ,16.960451483298534,1.0,sh600007 sh600686 sz002265 ,17.20376130769363,1.344739227358467,0.9932146128405253
2011-11-17,51.3032502939512,17.229699826212748,2,17.20376130769363,17.122807107392156,1.0,sh600317 sh600510 sh601188 ,16.899196139502873,2.0,sh600018 sh600317 sh601188 ,17.174354328235587,3.0,sh600066 sz000043 ,17.10108343131707,1.3082090100683468,0.9979164532810665
2011-11-18,50.4579085013749,16.656276064560966,2,17.10108343131707,16.66181809758162,3.0,sh600452 sh600548 sz300061 ,16.527659669665283,1.0,sh600018 sh600317 sh601188 ,17.139814339232316,2.0,sh600066 sz000043 ,16.819302833791635,1.3042404644668182,0.9974510161297672
2011-11-21,50.54389069916305,17.27358785589721,2,16.656276064560966,16.76072490953394,2.0,sh600452 sh600548 sz300061 ,16.509577933731897,3.0,sh600593 sz002354 ,17.273587855897212,1.0,sh600066 sz000043 ,16.847963566387683,1.2770387790597972,1.0
2011-11-22,50.582192788593716,17.18428758932769,2,16.847963566387683,16.758663299818167,1.0,sh600452 sh600548 sz300061 ,16.520902232856347,2.0,sh600593 sz002354 ,16.877002966409684,3.0,sh600593 sh600834 sz000043 ,16.86073092953124,1.2786017001053376,0.991585491532793
2011-11-23,50.30714614950417,16.751076452050672,2,16.86073092953124,16.742649780207184,3.0,sh600018 sh600726 sz002116 ,16.427519792254223,1.0,sh600593 sz002354 ,16.813419917246318,2.0,sh600593 sh600834 sz000043 ,16.76904871650139,1.2784988118860385,0.9935683757763779
2011-11-24,50.23395243042249,16.66446129890259,2,16.751076452050672,16.621443385396717,2.0,sh600018 sh600726 sz002116 ,16.948047746123187,3.0,sz002146 sz002147 sz002361 ,16.664461298902594,1.0,sh600593 sh600834 sz000043 ,16.74465081014083,1.2660199407167876,1.0000000000000002
2011-11-25,49.86531188340939,16.61285383319333,2,16.66446129890259,16.61285383319333,1.0,sh600018 sh600726 sz002116 ,16.639907397221428,2.0,sz002146 sz002147 sz002361 ,16.612550652994628,3.0,sh600241 sz000985 sz002491 ,16.62177062780313,1.2684255652727758,1.0
2011-11-28,49.76742124290612,16.67731560144554,2,16.61285383319333,16.464486423095764,3.0,sh601005 sz000638 sz000910 ,16.677315601445535,1.0,sz002146 sz002147 sz002361 ,16.625619218364807,2.0,sh600241 sz000985 sz002491 ,16.58914041430204,1.2591411283408045,0.9999999999999999
2011-11-29,50.36483426916193,16.945001444942175,2,16.58914041430204,16.658494638615842,2.0,sh601005 sz000638 sz000910 ,16.76133818560391,3.0,sh600235 sz000150 sz002356 ,16.856826257798673,1.0,sh600241 sz000985 sz002491 ,16.788278089720645,1.2607824404105727,0.9982492707774581
2011-11-30,48.20790345088714,16.052646716835657,2,16.788278089720645,15.89592336161413,1.0,sh601005 sz000638 sz000910 ,15.981389024848045,2.0,sh600235 sz000150 sz002356 ,16.17386770920343,3.0,sh600190 sh600510 sz002103 ,16.06930115029571,1.2780529629357436,0.996749011178609
2011-12-01,48.729749020527954,16.281966365584193,2,16.052646716835657,15.815261608759734,3.0,sz002084 sz002356 sz300046 ,16.28196636558419,1.0,sh600235 sz000150 sz002356 ,16.63252104618403,2.0,sh600190 sh600510 sz002103 ,16.243249673509318,1.2354033463168463,1.0
2011-12-02,47.81444409321709,16.31961275605672,2,16.243249673509318,15.507567678138914,2.0,sz002084 sz002356 sz300046 ,15.98726365902146,3.0,sh600775 sz000032 sz002363 ,16.280896063981846,1.0,sh600190 sh600510 sz002103 ,15.938148031072364,1.2658239631562183,0.9991902720441674
2011-12-05,46.660249390385076,15.511444365074746,2,15.938148031072364,15.12997964009039,1.0,sz002084 sz002356 sz300046 ,15.585887223495234,2.0,sh600775 sz000032 sz002363 ,15.562917801815097,3.0,sh600190 sh600775 sz002363 ,15.553416463461692,1.252610176134832,0.9918246316732512
2011-12-06,46.57854888957904,15.556044636182248,2,15.511444365074746,15.436032220904137,3.0,sz000638 sz002251 sz002347 ,15.55604463618225,1.0,sh600775 sz000032 sz002363 ,15.586472032492653,2.0,sh600190 sh600775 sz002363 ,15.526182963193014,1.2352416648293767,1.0
2011-12-07,47.027949990928136,15.792441635712608,2,15.526182963193014,15.497261414993234,2.0,sz000638 sz002251 sz002347 ,15.738246940222295,3.0,sh600356 sh601188 sz002265 ,15.762579962723375,1.0,sh600190 sh600775 sz002363 ,15.675983330309379,1.2328654369074739,0.9993650228641693
2011-12-08,47.18293765805206,15.715954866499612,2,15.675983330309379,15.599496561096382,1.0,sz000638 sz002251 sz002347 ,15.712955251425356,2.0,sh600356 sh601188 sz002265 ,15.754027540127089,3.0,sh600280 sz002335 sz300035 ,15.727645886017354,1.2386908698953967,0.9975317707802078
2011-12-09,47.005638384940355,15.629144480528154,2,15.715954866499612,15.770101038452928,3.0,sz002040 sz002338 sz300121 ,15.629144480528154,1.0,sh600356 sh601188 sz002265 ,15.606392865959275,2.0,sh600280 sz002335 sz300035 ,15.668546128313452,1.2371083510937995,1.0
2011-12-12,46.52328656964646,15.504843840753537,2,15.629144480528154,15.601579659496162,2.0,sz002040 sz002338 sz300121 ,15.416863069396758,3.0,sz002210 sz002356 sz002363 ,15.504843840753539,1.0,sh600280 sz002335 sz300035 ,15.507762189882152,1.2265549594571419,1.0
2011-12-13,44.691187910833236,14.860462522591867,2,15.504843840753537,14.860462522591869,1.0,sz002040 sz002338 sz300121 ,14.881621155192837,2.0,sz002210 sz002356 sz002363 ,14.949104233048528,3.0,sz000560 sz002084 sz002153 ,14.897062636944412,1.2139291051174639,1.0
2011-12-14,44.22488843172978,14.809859823194579,2,14.860462522591867,14.658036275945143,3.0,sz002265 sz002348 sz300046 ,14.80985982319458,1.0,sz002210 sz002356 sz002363 ,14.756992332590057,2.0,sz000560 sz002084 sz002153 ,14.74162947724326,1.1963695156904532,1.0
2011-12-15,43.292606353817995,14.398182190781887,2,14.74162947724326,14.316654896642012,2.0,sz002265 sz002348 sz300046 ,14.577769266394093,3.0,sz000043 sz002345 sz300069 ,14.32995184483057,1.0,sz000560 sz002084 sz002153 ,14.430868784605998,1.1761348325616716,0.9984239723200379
2011-12-16,44.28799466884617,14.581166411865192,2,14.398182190781887,14.581166411865194,1.0,sz002265 sz002348 sz300046 ,14.93480425712762,2.0,sz000043 sz002345 sz300069 ,14.77202399985335,3.0,sz000966 sz002224 sz300121 ,14.762664889615388,1.1530143798535066,1.0
2011-12-19,44.163916011342764,14.87700359689117,2,14.581166411865192,14.511266307312923,3.0,sh600278 sz000043 sz002420 ,14.877003596891171,1.0,sz000043 sz002345 sz300069 ,14.77564610713867,2.0,sz000966 sz002224 sz300121 ,14.721305337114254,1.171029617108841,1.0
2011-12-20,44.31137469355397,14.879834110883648,2,14.721305337114254,14.59296787868716,2.0,sh600278 sz000043 sz002420 ,14.838572703983163,3.0,sh601107 sz000043 sz002272 ,14.724135851106732,1.0,sz000966 sz002224 sz300121 ,14.770458231184657,1.1682271379926996,0.9964862687999709
2011-12-21,43.287666723648165,14.30062034914634,2,14.770458231184657,14.19124446944735,1.0,sh600278 sz000043 sz002420 ,14.55821694366094,2.0,sh601107 sz000043 sz002272 ,14.428829430840883,3.0,sz000906 sz000966 sz002325 ,14.429222241216054,1.1646309497562528,0.9974732784652668
2011-12-22,42.80775575912786,14.623060028073555,2,14.30062034914634,14.131490867626109,3.0,sz000564 sz000916 sz002363 ,14.623060028073555,1.0,sh601107 sz000043 sz002272 ,14.053204863428194,2.0,sz000906 sz000966 sz002325 ,14.269251919709285,1.146032679258225,1.0
2011-12-23,42.897664310359204,14.435560032382027,2,14.269251919709285,14.04083352594008,2.0,sz000564 sz000916 sz002363 ,14.421270752037099,3.0,sh600647 sz002323 sz300083 ,14.081751924017757,1.0,sz000906 sz000966 sz002325 ,14.299221436786402,1.1471203547193844,0.9917522756995693
2011-12-26,42.693666214484274,14.236711930800157,2,14.299221436786402,14.10037333520453,1.0,sz000564 sz000916 sz002363 ,14.196717967171022,2.0,sh600647 sz002323 sz300083 ,14.260236316513094,3.0,sh600775 sz002084 sz002361 ,14.231222071494757,1.1558560544817615,0.9968065849648355
2011-12-27,41.87662970987149,13.71477626461441,2,14.231222071494757,14.279604336121787,3.0,sh600377 sh600527 sh600648 ,13.70928640530901,1.0,sh600647 sz002323 sz300083 ,13.882249109135293,2.0,sh600775 sz002084 sz002361 ,13.958876569957162,1.1443619705543713,0.9998689039843122
2011-12-28,41.820487868087554,13.905142415147806,2,13.71477626461441,14.272634401407597,2.0,sh600377 sh600527 sh600648 ,13.642711051532153,3.0,sh600841 sz000020 sz002027 ,13.905142415147804,1.0,sh600775 sz002084 sz002361 ,13.940162622695851,1.1293353910977193,1.0
